tweet_id,text,label
576104877144723456,,0
576572940474515456,,0
603569556469190656,,2
562736780487974914,,0
575695464613310464,,0
572973809969442817,,0
570814936219127809,,0
575710263879430144,,3
565028387232546816,,0
603695258870947840,,2
571004298860998657,,0
562855493992218625,,0
572328799284551680,,2
603661823095615488,,0
598042005013340160,,2
562704332098113537,,0
571451196377927680,,0
575646184758337537,,2
572343481219207168,,0
564322083459432448,,0
576094311856484352,,0
618367060117098498,,2
603553480754778112,,0
564907851886247936,,0
572336241871478786,,2
569916467124137985,,0
565320643731025920,,0
564317908243726336,,0
572340379736911872,,0
565320815114473472,,0
573587423520653312,,0
576035486956789760,,0
595397515849043968,,0
575732869215158273,,0
596731670281097218,,2
573205121435369472,,2
568678698615836672,,0
597564077875941376,,0
575156376458039296,,0
571896483047477248,,2
568140460322996224,,0
565755824858226688,,0
597552063615238144,,0
571541585407565824,,2
575860144355041280,,2
573277464601894913,,0
569181952424562688,,0
566432510591377409,,0
598668549234642945,,0
572127937580949505,,0
566779836044419072,,0
571899941817331713,,0
576189889550684160,,2
572335501765574656,,0
596106196253184000,,0
574888402077667329,,0
572261148323676160,,2
576512492643491841,,0
597142165316247552,,0
572318519464865792,,2
572337351214559232,,0
603660142522032130,,3
569632316454084608,,0
569015083721818113,,0
570738449122136065,,2
575616147166466048,,2
572279223525621760,,0
566467902870925312,,0
597366877258588161,,0
564898715840700417,,0
570992871211274242,,0
565327930335952896,,0
563461334814052352,,0
576162183362560000,,2
569625666582216704,,0
572346694127394817,,0
568673584064782337,,0
570850963986059264,,0
576437717719879680,,2
595376524880060416,,0
572345440600907777,,2
576552013955080192,,0
572338526886363136,,0
596748021695578112,,0
564627148577595393,,0
570639722600538113,,1
564317814693978114,,0
572490037230628864,,0
567355729862868992,,0
572344083017936896,,2
574410915367399424,,0
572335490885529600,,0
603678413078028289,,0
568663401657864192,,0
564730068748861440,,0
576430495308730368,,0
576130274498510849,,0
575355446124396544,,0
565359433686208512,,0
595384140142379008,,0
572336811948687362,,0
566309357252780032,,0
562715323003318273,,0
572336302500134912,,0
576517777864798208,,0
572604868692594689,,0
571001349376069632,,0
576517274254749696,,0
572336380614856706,,2
571380410539581440,,0
597104315971448832,,0
568130839982157824,,0
571103188029276162,,2
562786361045164032,,0
573265516883648512,,0
603547693504421888,,0
603581009595084800,,0
567047586515677185,,0
566072331127492608,,0
565761296264859649,,0
573268706010120192,,0
573474434050301952,,0
595863871073587200,,0
571423471223222272,,0
576241537484496896,,2
563556066953154560,,0
598493860860309504,,0
603686720819875843,,2
574688639457886210,,1
571440668813307904,,0
598393695436546048,,0
570995887876349952,,1
562857483698728960,,0
568300748125024256,,0
568455802383511552,,0
572348198062170112,,2
563556102541803520,,0
594913814321102849,,0
596801639303938049,,0
603059827313618944,,0
570801788120653824,,2
572337876911857664,,0
603653864093577216,,0
603027319352070145,,0
598911047118901248,,0
603654764618997762,,2
570847322139045889,,0
598974214620581888,,0
563553471966613505,,0
594297574053412864,,0
576569252687163392,,0
571422590545170432,,0
571622027171246080,,2
576641140922822656,,0
575545766741147649,,0
575897095997034496,,1
568265489878642689,,0
568317293689593856,,0
603668696486129664,,0
595392198956306432,,0
569956626544730112,,0
575768598762930176,,0
562767280736829441,,0
568212707331018754,,0
596737027602653184,,2
575774275715489792,,0
572336719988588545,,2
566443446089842689,,0
571168385578479617,,2
570057784588247040,,0
596708887144706048,,0
576588305338339328,,2
603671719090515968,,0
570962620934696961,,2
574462678854332417,,0
571734594011021313,,0
569912822504689664,,0
568456361052213248,,0
564680075564425218,,0
568273208903737346,,0
564570357303365633,,2
568301106394083328,,0
567834627664060416,,0
564675321652195328,,0
562700798543818752,,0
568182134801707008,,0
564897178770874368,,0
569613084936908801,,0
573224002795139072,,0
571160003479937025,,0
576397915049975808,,0
576066263916609536,,2
573892581614030849,,1
598518875261566977,,0
565962094198018049,,0
571986067462610944,,0
572335940795957248,,0
603689744967593984,,0
575816367191953409,,0
576152646593073153,,0
572339654554341378,,0
562769120174047233,,0
569962046848000000,,0
572335774554669057,,0
597135449086296064,,0
572344984822661121,,0
563029717906108416,,0
603636868434010112,,2
575430572144644096,,0
566382658347728897,,0
598914169195220992,,0
598058905491517440,,0
564574332970864640,,0
576421195198779392,,2
565325846932897793,,0
572052403475906560,,2
596719288066519040,,0
602539996709453824,,3
569742377553776642,,0
567078394458677248,,0
603656378515873792,,0
563310267635757056,,0
563301407684431872,,0
576488139931435008,,0
576397378883756032,,0
597148274009575424,,0
596719436821737472,,0
573263695108702209,,0
572328650097364992,,2
598418845372559360,,0
597578569728983040,,0
598335339585871873,,0
563456844106960896,,0
562855740076195842,,0
594803951700082688,,0
576464244834590720,,0
595328845131067392,,0
598288442775056384,,0
563899998673174530,,0
598184183018622977,,0
571090616311873537,,0
599067484595953664,,0
572320554654425088,,2
567026468463468544,,0
598184527391903744,,0
570735830647640064,,2
573209244628959232,,0
595397861409361921,,0
574410414454218752,,0
566776650621526016,,0
572913092687863808,,0
576624519630073856,,0
572344928069500929,,2
563495637958684672,,0
576463632969523200,,0
568454659532173312,,0
566780275116752896,,0
565637119625138177,,0
571740971920044032,,0
597172763493707776,,0
573506616374382592,,0
576424999096971265,,2
564320982060392448,,0
595336297570406400,,0
571506370186498048,,2
594330271735918592,,0
568873857383161856,,0
563059942081720321,,0
596737345879035904,,0
563856514205495296,,0
568909797526937600,,0
563877427277881344,,0
572118177162924032,,2
574533906797457408,,1
574364992373293056,,0
599072809420070914,,0
573845502099218432,,0
594816397525422080,,0
576465833028755456,,0
575653420054503424,,2
599517774570856448,,0
563427933499293697,,0
565367033676963841,,0
572336819020300289,,0
576360462893236224,,2
571645585817767937,,0
598274467043749888,,0
599358451685330944,,0
576089993245937664,,0
573985230358384640,,0
596767691496562688,,0
603647747686866944,,0
569013477336969216,,0
572504458132758528,,0
568815771733794816,,1
603665462241665024,,0
598501033057193984,,0
576166133729923072,,0
566730337863360515,,0
597853248339316736,,0
595252360550752256,,0
595315943460311040,,0
572348099953217537,,0
576164772808261632,,0
572220523800887299,,2
576466128442122242,,0
568317538875998209,,0
565690134428131328,,0
564286601203687424,,0
597876365635952640,,0
575728724999430144,,0
571006220451991552,,0
598186079036936192,,0
564667748911816704,,0
563874836376592384,,0
595812453407137793,,2
568806969726734337,,0
595392014100758528,,0
575806547491713024,,0
603688016889057280,,3
564581470518255616,,0
571131820244209664,,0
570630511585939457,,0
572342978255048705,,0
575721343586451456,,0
597909451950067713,,0
573948678966108160,,0
574960153205698560,,0
570703407830294528,,0
566716837274988545,,0
573551727707717632,,0
595108095392514050,,0
572336293725642752,,2
565961202866876416,,0
563862695938490368,,0
568453970718359552,,0
575427100980609024,,0
575505171985350656,,0
573402677532491776,,0
563857846672949248,,0
572343206479712256,,2
576254945768288257,,0
576494974776180736,,0
596431161506697216,,0
571611613893173248,,2
598185079819501568,,0
562855352459603968,,0
570993039256133633,,0
595047101374959616,,0
571135834478415872,,0
564691588824051712,,0
598729027113717761,,0
572348377318346752,,0
564904905073111040,,0
603686975242149888,,2
575715584186449920,,0
597364944821063680,,0
602269577305845760,,0
597250717716328451,,0
564872900692303872,,0
572228242725326850,,0
573766406149390336,,0
563450227412049920,,0
562703691783110658,,0
571004780513873920,,0
600850630794735617,,1
574070802422738944,,0
576507901302345728,,0
598605595537637377,,0
573596152093798400,,0
573277610932756480,,0
575839895664594944,,2
567077555551735809,,0
563890176166862850,,0
564917164683980801,,0
565229035735613440,,0
594334692645548032,,0
568905419390758912,,0
566650767701192704,,0
564676440579264514,,0
573769582168637440,,0
596706984860061696,,2
571039073093025792,,1
596718985539756032,,0
575075123557892096,,0
566835606823501824,,0
570460235598573569,,0
570989243067019264,,0
603053781115346945,,0
571686330696003585,,2
568198756841037827,,0
597954631335972865,,0
570835371207962624,,0
572581928907362304,,0
576092975467384832,,0
574434357198241793,,0
599670842662920194,,0
568825114759798784,,0
563058444715180032,,0
567031821192265728,,0
571391077099413504,,0
566668233869361155,,0
576463813966462976,,2
566726425756327936,,0
565955108438290432,,0
576255962429820928,,0
573747533383475201,,0
563911997587083264,,0
564895373152366592,,0
571718793778601984,,2
599787303368724480,,0
598778429329125376,,0
572348420821667841,,0
603689386698473473,,2
573554685073731584,,0
568552487956795392,,0
595379887843639296,,0
594587825321873408,,0
576609527828750336,,0
562741463931699200,,0
568859600541192192,,0
598399462550032385,,0
564918230146228224,,0
571281894077272065,,2
572335873158619136,,2
595363405558521856,,0
572347049787572224,,0
572095670632484864,,2
572501913029255169,,0
565980398514372609,,0
564691443080376321,,0
595377859973107712,,0
595380410537750528,,0
598180793215688704,,0
563827198344175616,,0
565346174484611073,,0
595124549806522368,,0
597119314903244800,,0
565560626525634560,,0
569187025288450048,,0
569955555915100160,,0
563447347397402625,,0
572882745476571136,,0
570782640837513216,,0
598969177764864000,,0
603655362714193920,,0
563035271642750978,,0
598502187631706112,,0
563878944886108161,,0
568466851539259392,,0
594393875281801216,,0
572238100811923456,,0
576545647379116032,,0
564901498962714624,,0
576166431919738880,,0
598285649305669632,,0
565758408947937280,,0
594290189767311360,,0
599390790440263680,,0
571367458147184641,,2
571814739648630784,,0
566673604276789248,,0
576088483850280960,,2
603663624792645632,,2
563239995297652736,,0
565765255108628480,,0
563248588382146560,,0
598286179994193920,,0
563495918935093248,,0
603069198999396352,,0
573568021882540033,,0
598384839004266497,,0
597579062542929920,,0
595313802989690880,,0
563066413628555264,,0
573950008967331840,,0
599532087792664577,,0
572315829531881473,,2
565638426968752128,,0
568428992958590976,,0
599364412521074688,,0
574322211936301056,,0
603650890990489600,,0
574966196602204160,,2
570459602682294272,,1
567027825132068867,,0
571529439122747392,,2
568190780801617920,,0
563376928019603456,,0
576645541376978944,,0
576039708829978624,,0
565970350740344833,,0
595598743719780353,,0
598409570076131328,,0
563318475540537345,,0
570885551823286274,,2
573341715534364672,,0
569223726006276096,,0
574457070725914625,,0
562701596921200640,,0
575140162021228544,,1
572341498827522049,,0
594634203859263489,,0
572680726161694721,,0
565559415718154240,,0
603665770061529088,,0
562898315982143488,,0
564676380344872961,,0
568915358691627008,,0
574311332838703104,,0
566792700272189440,,0
575931185869819904,,2
573314530614239232,,0
571460613685145600,,0
575426099183685636,,0
599677995301801984,,0
564631268701134848,,0
576285460135329792,,2
575805959735373824,,0
571041651029708800,,2
596771269929906176,,0
574116637298688000,,0
572336404568518656,,0
568808279167475715,,0
563857278638387200,,0
573271437391233024,,0
570866484681048064,,0
576544119855538176,,0
603685350763036672,,0
599390747004043264,,0
571519508269023232,,0
574646435062419456,,0
573188053692522497,,0
571489795672653826,,0
597580378920988672,,0
564269965260234752,,0
573588451536203776,,0
597102890189131777,,0
599060533178826754,,0
572493663357444096,,0
575496438429278208,,0
572346080911736832,,0
576007312202014720,,0
573497515187683328,,0
563310092183810050,,2
572336456590495744,,2
598764907060801536,,0
565042359285469185,,0
571851437510139905,,0
571739737368633344,,0
564924756512628736,,0
596034401743450112,,0
575433429036048386,,0
595788335144132608,,0
571357434683338753,,0
565361171034013696,,0
570728731150553088,,2
576406376848691201,,2
576424537065156608,,2
575844901083987968,,2
566789174754549760,,0
574428659206897664,,0
573954256211849216,,0
572347584339046402,,2
594939237457330176,,0
572337448337817600,,0
603656299088314369,,3
597871216532135936,,0
571507608701575168,,0
602234305172131840,,1
568231567698472961,,0
573224347520921600,,0
602098682004013058,,0
594912136121294849,,0
596582333844566016,,0
575739325758963712,,0
568803754180390912,,0
603677129327321089,,0
565091498790617088,,0
566315686587564032,,0
565765241922134016,,0
572345254256373761,,0
565594602502369280,,0
603554063674941444,,2
568666819877146624,,0
596744902836244481,,0
565963146259877888,,0
571469361791307776,,2
563498901831815168,,0
572319306387599360,,2
575779556285681664,,2
597147335768940544,,0
575763554155917312,,0
594308610588413952,,0
571282249917861888,,2
575713989746913280,,0
563894510212505601,,0
576058917228294144,,0
569174541521563648,,2
569998319449038848,,0
594300607852187648,,0
571800847140708352,,2
569184919068352512,,0
571725985244045312,,0
573225372176687105,,0
572322208518823936,,0
570863818202488832,,0
563378204165955585,,0
576253444685598720,,0
563876639109414915,,0
574446388211154944,,0
603674345341333504,,0
568664766194954240,,0
603672341743280128,,0
598757071379566592,,0
599713338583453696,,0
571404378692837377,,2
572337408982708224,,2
571013462744109056,,0
571169798391861250,,0
564906988761399297,,0
562785889450229762,,0
569715570699927552,,0
603687727222169601,,2
576184066250178560,,0
570834831648497664,,0
599092537547042816,,0
596969114842726400,,0
565347516603203586,,0
576088906455642112,,0
573597992713744385,,0
563554838173057024,,0
603652914960330752,,2
569202357428297729,,0
563084737183756288,,0
570991655806840832,,2
568178911516889088,,0
566766581024559105,,0
574389407802753025,,0
563814474579066880,,0
568839622899290112,,0
596962309248929792,,0
595425459862642693,,0
562709884702306305,,0
576464354188509184,,0
564903649382367232,,0
576441223499628545,,2
603684845009707008,,0
597147524751757313,,0
564918316213350400,,0
572117552492642305,,2
571351798931451904,,2
596824678846435328,,0
571007334996156416,,0
567047758507290626,,0
562942941300535298,,0
576163562651037696,,2
568432767060418560,,0
570816565169430528,,0
568905505097293824,,1
569179891746222080,,0
598414194703085569,,0
567086352227790851,,0
603678043975069696,,0
565752006250618880,,0
575767666691977216,,0
572339928408965120,,2
571577108385927169,,0
575410449543397376,,2
568230682536730625,,0
576137147595509760,,2
573267318387523584,,0
568189126379319296,,0
564630993554788352,,0
564573353277919232,,0
597871606115868672,,0
572336406053322753,,2
574385812143374336,,0
603688341511495682,,0
564672521778126848,,0
567114026853740546,,0
596962196648636416,,0
575754069316403200,,2
575843009109098498,,2
603659761545027584,,0
576414857571926016,,0
565359859752009730,,0
572327744349999104,,2
565094991370788864,,0
566320147720581120,,0
570990261473406976,,0
569605731386728449,,0
574665935589523457,,1
572989549715988480,,2
575353504836923392,,0
571005502794002432,,0
571726692768587777,,0
573772866467946497,,0
565983822899343360,,0
565042535739834368,,0
574959818521190400,,0
576528026814451712,,0
594284436985946112,,0
563856212702150656,,0
575710693304872960,,0
571926780732416000,,2
603671183201009664,,0
563449833885687808,,0
563862830336585728,,0
595336064581013504,,0
573946144746684416,,0
571000231334031360,,0
603414447240032257,,1
598776372232724481,,0
566795722964869121,,0
573693983798353922,,0
575430001744420864,,0
562943218783117312,,0
570653588847853568,,0
562715080912293888,,0
595306716880711680,,0
595383236110454784,,2
598975175497945090,,0
573388176770785280,,0
603657871226732544,,2
572192991860928512,,0
594586044663664641,,0
568860629819195392,,0
562867694769541121,,0
594587523541639168,,0
566314345530150912,,2
571913858538868736,,2
599065219453726720,,0
565955126863872001,,0
598828637995945985,,0
569742963816837120,,0
573223808712249345,,0
568203801829642240,,0
565228881926320128,,0
575766862773911552,,0
572339939733446658,,0
597550937218121728,,0
603682124785389568,,0
596730741490253824,,3
571426108249284609,,0
576537703744835584,,0
571729034163318784,,0
574393777483202560,,0
570843346056249344,,0
594580973221613568,,0
576536770382147584,,0
603679795579396097,,0
566794104332234752,,0
564586797942861825,,0
596367595902607360,,0
598186184527843328,,0
595008786160492548,,0
570787142714028032,,0
576671116799778816,,2
595310566060732416,,0
571025771491401728,,2
571049636384763904,,2
576253395805167616,,0
576540529166450688,,0
569219399191638017,,0
575128461804621824,,0
571392840267223040,,0
563455277580558336,,0
599067357307252736,,0
573369416840187904,,0
598413669353947138,,0
571721797818699776,,0
576516693008064512,,0
564903725827776512,,0
594283539144794112,,0
576761020498124800,,0
568179454326935552,,0
603685840422854657,,0
570965721422827520,,2
569182264648540160,,0
565346006360129538,,0
565351786144600064,,0
569174334381535233,,0
565755662349901825,,0
596820217163948032,,0
576096981036052481,,0
563875578462236672,,0
595426281707143169,,0
565977970339479552,,0
565541540651884545,,0
572489311620218882,,0
594570300785709056,,0
564286541371936768,,0
595047356053065728,,0
597135566812000256,,0
603684568470720512,,0
595242564501970947,,0
603665270947774465,,0
575490572573523968,,2
571044510546993153,,2
570757526846881792,,2
576462331556691968,,0
562856460028489729,,0
596732380523593728,,0
576089899566157824,,0
572335679784423424,,0
572235875435741184,,0
566336114223378433,,0
599672437291163648,,0
565657983544479745,,0
570624764110344193,,0
596830181743992832,,0
572337900366385152,,2
595334994249195521,,0
563492676394160128,,0
575010632887595008,,1
576564751372828672,,2
565363897289682945,,0
571012977152958464,,2
571124478090055680,,0
564963844066263040,,0
569953538178035712,,0
563241647987646466,,0
565696238893666306,,0
565096417463500801,,0
568183775047233536,,0
572328240993464320,,2
565981950130008064,,0
599811402669248513,,0
599115337037008896,,0
603677430813949952,,0
576422452173017088,,0
575417893304688641,,2
575380008685867010,,0
565755092125888514,,0
572336523674177536,,0
565362000126283776,,0
573185687287042050,,0
568432961571287040,,0
576409129683677184,,2
573402852057456640,,0
575750626195468288,,0
575418965377163264,,2
603689826169319427,,0
568274790361886720,,0
563082526567448576,,0
575709859942789120,,0
575605236464795649,,2
598777555265540096,,3
569629006913384448,,0
575910293353537536,,0
595093329311715328,,0
576559529967554561,,2
572338853484228609,,0
576462138073448448,,0
596968956218322944,,0
571395549930262529,,0
569901707787792387,,0
595043794984251392,,0
595817633620086784,,2
567838013754994688,,0
564776001717022721,,0
572335171862593536,,2
573947753845293056,,0
596760394095460353,,0
571199002944737280,,2
562697338482077696,,0
569179609356328961,,0
570692845293703168,,0
563318364219531264,,0
571712242976100353,,0
570838020816900096,,0
576137041806782464,,0
597948073914990592,,2
564691340013740032,,0
565361801387606017,,0
565761180011356160,,0
568301299831189504,,0
565367506190471169,,0
573589175171072000,,0
598521161002029056,,0
598020688033632256,,0
574646679279788033,,0
594330323392933890,,0
572336262150897664,,0
571000706993299456,,0
566477123024846849,,0
572338568133132292,,0
568672012215795712,,0
571090307590131714,,2
573350823314386944,,0
567887859580928000,,0
574845681988304896,,0
570728725882540034,,2
575650760307929089,,2
595334232202825730,,0
595376073983983616,,0
572577632514007041,,0
572173463819063296,,3
566050030508077056,,0
571349878762156032,,0
598181176847667200,,0
566717344680910848,,0
572347148173369344,,0
571495694936252416,,2
576463772568551424,,0
563595897154465792,,0
570793984596901888,,0
575454310332375040,,0
572344053641043968,,2
566466650862813184,,0
576471398044008448,,0
574065194852220928,,0
565758021037719552,,0
564572120714600449,,0
570996437409865728,,0
574261286122344449,,0
573981955760386048,,0
597423673159524352,,0
571394466830901248,,0
571739526579785729,,2
563769266105622528,,0
597558168655298560,,0
575666746817953792,,2
575713800399224832,,2
562877787045101568,,0
596800936166567936,,0
569898202213646336,,0
576551308611559424,,0
564731828326510593,,0
568667873201164288,,0
572347842456522752,,2
564926351476404224,,0
573596069763792896,,0
598042641708687360,,0
563231555296829440,,0
571160653412433922,,0
594767144342040576,,0
601868528799494144,,1
572339216178270208,,2
575859617357430784,,2
573282600300621824,,0
566643465304670209,,0
575737415043784704,,2
603662972905357312,,0
595166563516329985,,0
573703740017913856,,0
576131891247640576,,0
603677434634973184,,0
563449577215250432,,0
576466830778216448,,0
563878558804619265,,0
569181332661673984,,0
576489320196022272,,0
599062679215443968,,0
576413268694044672,,0
576052642356469760,,2
571172101924610049,,0
564670175828377600,,0
571720318550614017,,0
563306145444425728,,2
575641318845644800,,2
572015605575892992,,0
575669440429309952,,2
594916391787966464,,0
572344267185627136,,2
570847540561588224,,0
576010156183552001,,2
573975980500381696,,0
598714743440805888,,0
565763294519361536,,0
568674999189381122,,0
598500147627077632,,0
595384639138725890,,0
575884494403567616,,2
573282816684736512,,0
563857142906494976,,0
575531990402924544,,2
564924370666020864,,0
602232880790695936,,1
594775988401086464,,0
566476999787417600,,0
595381448540041216,,0
575428745982386176,,0
565981749122199552,,0
575680122050768896,,2
563322925944553472,,0
562777641145888768,,0
566067783457591297,,0
563876571174301696,,0
576166336881029120,,0
603650137965998080,,2
562698077753331712,,0
570778228245180416,,0
603694750097612801,,2
603603546718609408,,2
563835280298233856,,0
563201710269554689,,0
573278039473168384,,0
568872909017468928,,0
572343346716262400,,2
595367309683752961,,0
573982877022470144,,0
567089475247800320,,0
572608579376562176,,0
564673810356379648,,0
568911187611484160,,0
570818468989116416,,0
570775709343461377,,3
573402516269883392,,0
576439158085816320,,2
565321739618775040,,0
564904039528157184,,0
573210239266250752,,0
571716531597389824,,0
599484295028215808,,0
576644080710656000,,2
574300687313465344,,0
598427584855060480,,0
570992592084561921,,0
594298948753367040,,0
572346914462560257,,0
563498153739956224,,0
565980275654803456,,0
563034338183639040,,2
568444018083770368,,0
572342238459514880,,0
575708782983913472,,0
595374144897863680,,0
565363574684778498,,0
574368664419368960,,0
573021816026890240,,0
603663448531152896,,0
603592098420523008,,3
572442015331323906,,0
596379057475833856,,0
573225606885724162,,0
598049536292950017,,2
571219190691921920,,0
571545796950147074,,2
574474944509255680,,0
576533294789046273,,2
568859382751952898,,2
576532699046883328,,2
573943210608738304,,0
575859442027098112,,0
595097983898787840,,0
565760430325661696,,0
576250945794797569,,0
566313975835787267,,0
602199444587675649,,0
563895429054468097,,0
572344763346636800,,0
575730835007000577,,0
562765681373224960,,0
575709530501177345,,0
569957775289118720,,0
572337994360745985,,0
576092394921332736,,2
569324508512854016,,0
576197630734131200,,0
572336674975326209,,0
576529310082736128,,0
597914744192794625,,0
572336655018823680,,0
563420565130588160,,0
573203460654415872,,0
576108007601274880,,2
574965520857849856,,0
595324115545825280,,0
563026881512226817,,0
572347415400857601,,0
564724346938077184,,0
597897228590583808,,0
575805575264518144,,0
575551303964889088,,0
575443531679973376,,0
573775094813589505,,0
568821274127917056,,0
572094235387822083,,2
565041169826979840,,0
568875785974493184,,0
569010451872219137,,0
568825969517027328,,0
596898005589995521,,0
566317770431012864,,0
571714646303879169,,0
571027663092994048,,0
567026133837676544,,0
563378805360709634,,0
563759026639339520,,0
597341268939657216,,0
576543432568508416,,0
599380212208373760,,0
575835885410914304,,2
574364504496078849,,0
599422712126148610,,0
575895800108077056,,0
562742638391353346,,0
595280063081226241,,0
567090519986036736,,0
599021438750695425,,0
564925317299453952,,0
566837194971561985,,0
575728442898956288,,0
565034013341937664,,0
566492055451365376,,0
573281414008864768,,0
599122797831421952,,0
576506036808519681,,2
568552552037363712,,0
568437545794555904,,0
603687180955955201,,0
569614400677490688,,0
595306440253833216,,0
565328067942678528,,0
568822167988600832,,0
594390590378246145,,0
575429321034067968,,0
568443777402011649,,0
568820563772198912,,0
568816547818393600,,0
564701783113494530,,0
562884029985599488,,0
571355978823700480,,2
571085052366462976,,2
571577649379864576,,2
597514893672124418,,0
567066162135982080,,0
571310207407665152,,2
595095794614566912,,0
596479396870955008,,0
576424651775041536,,0
597102227610685440,,0
597273732277620737,,0
569174207860383744,,0
597341156662321153,,0
572344614910349312,,2
576100393127575552,,0
562780875625336833,,0
574460930404167680,,0
596119838214328322,,0
594297359091150848,,0
597348234349023232,,0
597102691538509824,,0
595306283906912256,,2
603653475424141312,,0
571450760552058881,,0
573949262087610369,,0
598049462670364672,,0
576608193494716416,,0
597109794269302784,,0
576532392392798208,,2
570997458916016128,,0
565324410790641666,,0
562744702395777024,,0
572877958441930753,,0
600950339408416768,,0
599055540547821568,,0
597548598964985856,,0
603598912725917696,,2
569180902695137280,,0
571719095667855360,,0
570994383450808320,,0
596827375964323840,,0
595044307578454016,,0
596953720820105216,,0
576555757639860224,,0
596731467956232193,,0
595104372448624640,,0
562704183242285057,,0
563059360700837890,,0
576094714543247360,,0
568291573475078145,,0
563365350662623232,,0
572342059601801216,,2
563551557543686144,,0
571134427599937536,,2
319399851215433729,,0
598888587002716160,,0
568815408859361280,,0
569943167639777280,,0
569967307193065473,,0
571012280072056832,,0
597700890858954752,,0
594936972973510656,,0
576178036942352384,,0
576612792968437760,,0
571953318953660416,,0
569011929122893824,,0
565420092612431873,,0
566726571990736896,,0
568438895009865729,,0
576252105817604096,,0
575128098049404928,,0
570830411783413760,,2
564226695285063680,,0
572345888258981888,,2
565954974291881984,,0
594587741255405568,,0
573278057869361153,,0
568825637424599040,,0
565364984977559553,,0
575773975457886208,,0
603665741750075394,,0
566307635373559810,,2
599357596701593602,,0
576442332377063424,,2
563042612815618049,,0
570653131903623169,,0
565752781404139520,,0
563026328581328898,,0
568137044095930368,,0
571349195610681344,,0
571684756385087488,,2
594322548101226499,,0
597102408083214336,,0
598974450705375232,,0
596745029009281024,,0
572336572021927936,,0
566769962191421440,,0
576435630395170817,,0
569476027077955584,,1
595092204189659136,,0
572858659794898944,,0
596357010259480576,,0
562741134888558592,,0
594653603198992384,,0
563813698083774465,,0
571347636776779776,,2
566308144885010432,,0
565754223963684867,,2
569008759646728192,,0
571416203261911041,,0
576175035271901184,,0
597116009770680320,,0
594590205681635328,,0
567026970169315329,,0
572593396369395712,,0
573264145748893697,,0
595250919266070529,,0
572337632375513089,,0
598412084884348930,,0
569219530464997378,,0
570078416076083200,,0
576110203529273345,,0
572000403585294336,,2
576515212511178753,,0
570792783016886272,,0
599531476196036608,,0
572604466169454593,,0
567888662752403456,,0
595238964488839168,,0
564612071434633217,,0
566834421186039808,,0
603694339110400000,,0
563300099296464899,,0
597125543117524993,,0
572947219717857282,,0
564960026700152832,,0
598502011269554176,,0
